Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2018-04-30 23:00:00,1.026,2.070,10.848,5.037,105.00,23.850
2018-04-30 23:30:00,0.993,1.570,10.326,5.108,105.00,23.900
2018-05-01 00:00:00,1.032,1.570,11.373,5.337,109.00,23.900
2018-05-01 00:30:00,1.027,1.730,11.440,5.531,105.00,23.800
2018-05-01 01:00:00,1.021,1.720,8.872,5.668,99.00,23.750
2018-05-01 01:30:00,1.049,1.690,8.177,6.015,92.00,23.750
2018-05-01 02:00:00,0.971,1.820,11.412,5.896,101.00,23.700
2018-05-01 02:30:00,0.927,1.560,10.777,5.771,106.00,23.550
2018-05-01 03:00:00,0.894,1.700,10.186,5.441,118.00,23.450
2018-05-01 03:30:00,0.928,1.270,10.828,5.263,119.00,23.350
2018-05-01 04:00:00,0.934,1.670,8.127,5.347,104.00,23.150
2018-05-01 04:30:00,0.909,1.450,8.210,5.036,102.00,22.950
2018-05-01 05:00:00,0.905,1.480,9.283,5.270,108.00,22.900
2018-05-01 05:30:00,0.977,1.760,8.533,4.835,120.00,23.100
2018-05-01 06:00:00,0.909,1.470,10.231,4.908,111.00,23.150
2018-05-01 06:30:00,1.039,1.990,8.193,5.104,111.00,23.150
2018-05-01 07:00:00,0.948,1.460,9.229,5.023,111.00,23.200
2018-05-01 07:30:00,0.960,1.730,7.395,5.018,109.00,23.500
2018-05-01 08:00:00,0.906,1.460,8.619,5.182,106.00,23.600
2018-05-01 08:30:00,0.937,1.370,7.258,5.191,106.00,23.650
2018-05-01 09:00:00,0.931,1.390,8.197,5.200,113.00,23.700
2018-05-01 09:30:00,0.918,1.640,7.025,5.088,106.00,23.600
2018-05-01 10:00:00,0.880,1.630,8.170,5.306,106.00,23.600
2018-05-01 10:30:00,0.937,1.480,7.823,5.212,105.00,23.600
2018-05-01 11:00:00,0.962,1.430,7.276,4.985,104.00,23.650
2018-05-01 11:30:00,0.926,1.700,8.248,4.686,111.00,23.750
2018-05-01 12:00:00,0.958,1.540,10.884,4.970,112.00,23.750
2018-05-01 12:30:00,0.983,1.590,7.171,4.946,111.00,23.750
2018-05-01 13:00:00,1.055,1.760,7.788,5.075,108.00,23.600
2018-05-01 13:30:00,1.019,1.670,7.073,4.863,111.00,23.500
2018-05-01 14:00:00,1.078,1.710,8.301,4.696,108.00,23.600
2018-05-01 14:30:00,1.088,1.850,8.852,4.739,115.00,23.550
2018-05-01 15:00:00,1.139,2.010,5.808,4.548,118.00,23.300
2018-05-01 15:30:00,1.049,1.680,6.765,4.403,104.00,23.000
2018-05-01 16:00:00,1.003,1.570,9.032,4.252,97.00,23.000
2018-05-01 16:30:00,1.031,1.760,8.522,4.562,112.00,23.000
2018-05-01 17:00:00,1.064,1.720,9.768,4.572,119.00,23.000
2018-05-01 17:30:00,0.986,1.640,9.187,4.292,126.00,23.000
2018-05-01 18:00:00,1.053,1.760,4.122,4.244,113.00,23.150
2018-05-01 18:30:00,1.063,1.700,4.126,4.366,118.00,23.200
2018-05-01 19:00:00,1.006,1.590,4.174,4.357,139.00,23.350
2018-05-01 19:30:00,0.948,1.620,7.861,4.315,129.00,23.350
2018-05-01 20:00:00,0.965,1.540,4.119,4.549,106.00,23.350
2018-05-01 20:30:00,0.944,1.540,9.222,4.661,102.00,23.300
2018-05-01 21:00:00,0.946,1.380,4.358,4.431,104.00,23.350
2018-05-01 21:30:00,0.961,1.560,6.144,4.655,112.00,23.400
2018-05-01 22:00:00,0.897,1.510,7.786,4.786,99.00,23.450
2018-05-01 22:30:00,0.928,1.400,8.945,5.359,101.00,23.500
2018-05-01 23:00:00,0.915,1.550,8.544,4.890,99.00,23.550
2018-05-01 23:30:00,0.993,1.510,8.417,4.813,104.00,23.600
2018-05-02 00:00:00,0.948,1.760,7.856,4.751,106.00,23.650
2018-05-02 00:30:00,1.000,1.670,8.543,4.897,108.00,23.750
2018-05-02 01:00:00,0.982,1.910,7.266,4.989,106.00,23.750
2018-05-02 01:30:00,1.002,1.930,10.833,4.828,102.00,23.750
2018-05-02 02:00:00,0.995,1.630,6.367,4.857,111.00,23.600
2018-05-02 02:30:00,0.981,1.540,7.272,5.137,90.00,23.600
2018-05-02 03:00:00,0.984,1.720,6.802,5.161,102.00,23.550
2018-05-02 03:30:00,0.965,1.870,6.504,5.444,92.00,23.450
2018-05-02 04:00:00,0.944,1.420,7.292,5.467,109.00,23.300
2018-05-02 04:30:00,0.953,1.760,6.766,5.330,94.00,23.100
2018-05-02 05:00:00,0.875,1.440,10.187,5.063,88.00,23.150
2018-05-02 05:30:00,0.923,1.590,7.545,5.239,111.00,23.200
2018-05-02 06:00:00,0.928,1.420,7.008,5.137,94.00,23.200
2018-05-02 06:30:00,0.873,1.470,9.842,4.939,106.00,23.200
2018-05-02 07:00:00,0.917,1.560,8.102,5.137,94.00,23.200
2018-05-02 07:30:00,0.859,1.430,7.046,4.916,101.00,23.200
2018-05-02 08:00:00,0.879,1.550,5.455,4.950,92.00,23.350
2018-05-02 08:30:00,0.858,1.340,6.813,5.129,97.00,23.400
2018-05-02 09:00:00,0.911,1.760,9.295,5.192,87.00,23.400
2018-05-02 09:30:00,0.823,1.690,10.285,5.201,109.00,23.400
2018-05-02 10:00:00,0.872,1.360,8.912,5.312,106.00,23.450
2018-05-02 10:30:00,0.879,1.290,8.787,4.944,105.00,23.450
2018-05-02 11:00:00,0.913,1.480,8.913,4.843,99.00,23.700
2018-05-02 11:30:00,0.889,1.390,8.490,4.718,101.00,23.750
2018-05-02 12:00:00,0.899,1.570,6.316,4.876,83.00,23.700
2018-05-02 12:30:00,0.933,1.390,9.686,5.364,109.00,23.750
2018-05-02 13:00:00,0.969,1.570,9.354,5.147,102.00,23.900
2018-05-02 13:30:00,1.019,1.780,8.128,5.142,99.00,23.800
2018-05-02 14:00:00,0.964,1.510,9.407,5.036,98.00,23.750
2018-05-02 14:30:00,1.019,1.560,8.286,5.001,101.00,23.700
2018-05-02 15:00:00,1.014,1.930,7.545,5.074,113.00,23.550
2018-05-02 15:30:00,0.911,1.540,5.331,4.701,108.00,23.350
2018-05-02 16:00:00,0.957,1.680,8.519,4.760,113.00,23.150
2018-05-02 16:30:00,0.977,1.670,6.628,4.573,105.00,23.150
2018-05-02 17:00:00,0.961,1.480,6.209,4.688,94.00,22.950
2018-05-02 17:30:00,0.993,1.460,6.284,4.447,87.00,22.850
2018-05-02 18:00:00,0.917,1.560,8.896,4.542,101.00,22.850
2018-05-02 18:30:00,0.917,1.420,8.963,4.551,104.00,23.200
2018-05-02 19:00:00,0.937,1.690,8.220,4.546,112.00,23.200
2018-05-02 19:30:00,0.886,1.400,7.008,4.502,101.00,23.150
2018-05-02 20:00:00,0.938,1.920,9.316,4.534,83.00,23.350
2018-05-02 20:30:00,0.939,1.690,8.595,4.521,92.00,23.450
2018-05-02 21:00:00,0.917,1.580,8.039,4.501,98.00,23.450
2018-05-02 21:30:00,0.924,1.310,6.611,4.722,99.00,23.450
2018-05-02 22:00:00,0.874,1.490,7.595,4.549,84.00,23.400
2018-05-02 22:30:00,0.898,1.460,7.563,4.750,94.00,23.550
2018-05-02 23:00:00,0.879,1.510,7.045,4.731,85.00,23.550
2018-05-02 23:30:00,0.903,1.700,7.208,4.892,88.00,23.550
2018-05-03 00:00:00,0.879,1.390,7.031,4.940,90.00,23.600
2018-05-03 00:30:00,0.969,1.510,5.960,5.189,88.00,23.650
2018-05-03 01:00:00,0.913,1.950,10.217,5.445,118.00,23.650
2018-05-03 01:30:00,0.865,1.340,8.161,5.412,83.00,23.550
2018-05-03 02:00:00,0.896,1.630,10.282,5.547,105.00,23.500
2018-05-03 02:30:00,0.920,1.540,10.197,5.393,83.00,23.350
2018-05-03 03:00:00,1.032,1.860,10.261,5.755,77.00,23.450
2018-05-03 03:30:00,0.933,1.450,7.803,5.690,102.00,23.550
2018-05-03 04:00:00,0.951,1.550,7.240,5.893,97.00,23.500
2018-05-03 04:30:00,0.971,1.490,7.023,6.007,106.00,23.450
2018-05-03 05:00:00,0.907,1.390,7.988,5.964,104.00,23.350
2018-05-03 05:30:00,0.864,1.510,6.995,5.640,105.00,23.150
2018-05-03 06:00:00,0.827,1.380,10.302,6.158,102.00,23.050
2018-05-03 06:30:00,0.859,1.660,9.224,6.038,113.00,23.100
2018-05-03 07:00:00,0.876,1.730,9.288,5.691,106.00,23.150
2018-05-03 07:30:00,0.817,1.200,9.813,5.573,115.00,23.200
2018-05-03 08:00:00,0.799,1.490,10.049,5.532,108.00,23.250
2018-05-03 08:30:00,0.765,1.360,8.927,5.554,111.00,23.350
2018-05-03 09:00:00,0.793,1.350,10.813,5.536,112.00,23.450
2018-05-03 09:30:00,0.786,1.570,10.808,5.976,109.00,23.550
2018-05-03 10:00:00,0.799,1.300,11.253,5.855,108.00,23.550
2018-05-03 10:30:00,0.815,1.300,8.499,6.178,113.00,23.550
2018-05-03 11:00:00,0.763,1.330,10.183,5.952,101.00,23.700
2018-05-03 11:30:00,0.799,1.550,10.286,5.994,109.00,23.700
2018-05-03 12:00:00,0.803,1.240,9.419,6.511,105.00,23.950
2018-05-03 12:30:00,0.773,1.290,8.640,5.775,116.00,24.000
2018-05-03 13:00:00,0.811,1.470,9.845,6.163,111.00,24.100
2018-05-03 13:30:00,0.845,1.710,10.215,6.122,118.00,23.950
2018-05-03 14:00:00,0.852,1.430,9.308,6.307,104.00,24.250
2018-05-03 14:30:00,0.920,1.630,10.245,6.071,105.00,24.150
2018-05-03 15:00:00,0.833,1.290,9.425,6.238,105.00,23.950
2018-05-03 15:30:00,0.890,1.450,8.331,6.036,112.00,23.950
2018-05-03 16:00:00,0.870,1.290,10.005,6.138,108.00,23.950
2018-05-03 16:30:00,0.856,1.410,6.585,5.904,99.00,23.900
2018-05-03 17:00:00,0.882,1.460,10.289,6.048,98.00,23.700
2018-05-03 17:30:00,0.856,1.290,10.308,5.525,106.00,23.400
2018-05-03 18:00:00,0.906,1.480,8.899,5.512,105.00,23.200
2018-05-03 18:30:00,0.934,1.920,6.769,5.486,109.00,23.300
2018-05-03 19:00:00,0.849,1.590,10.775,5.185,105.00,23.200
2018-05-03 19:30:00,0.895,1.490,10.590,5.129,109.00,23.150
2018-05-03 20:00:00,0.920,1.480,9.703,5.203,104.00,23.200
2018-05-03 20:30:00,0.827,1.390,10.374,5.170,90.00,23.350
2018-05-03 21:00:00,0.877,1.570,10.730,5.482,108.00,23.350
2018-05-03 21:30:00,0.862,1.490,10.460,5.245,112.00,23.400
2018-05-03 22:00:00,0.838,1.260,10.289,5.616,115.00,23.400
2018-05-03 22:30:00,0.839,1.410,14.018,5.876,123.00,23.800
2018-05-03 23:00:00,0.834,1.400,9.440,5.795,104.00,23.900
2018-05-03 23:30:00,0.779,1.340,10.791,5.639,104.00,23.950
2018-05-04 00:00:00,0.755,1.380,10.261,5.512,102.00,23.900
2018-05-04 00:30:00,0.789,1.260,10.260,5.824,106.00,23.900
2018-05-04 01:00:00,0.759,1.410,10.259,5.759,112.00,23.850
2018-05-04 01:30:00,0.806,1.380,9.815,5.844,115.00,23.850
2018-05-04 02:00:00,0.791,1.570,9.284,5.954,105.00,23.850
2018-05-04 02:30:00,0.748,1.240,9.834,5.849,97.00,23.250
2018-05-04 03:00:00,0.816,1.330,10.238,5.775,102.00,23.100
2018-05-04 03:30:00,0.764,1.200,8.211,5.610,97.00,23.350
2018-05-04 04:00:00,0.775,1.320,8.594,5.848,98.00,23.500
2018-05-04 04:30:00,0.814,1.500,9.318,5.844,108.00,23.450
2018-05-04 05:00:00,0.764,1.100,9.303,6.217,92.00,23.350
2018-05-04 05:30:00,0.789,1.510,8.882,6.131,113.00,23.550
2018-05-04 06:00:00,0.750,1.170,13.672,6.260,104.00,23.550
2018-05-04 06:30:00,0.759,1.210,10.307,6.401,94.00,23.350
2018-05-04 07:00:00,0.736,1.320,13.772,6.424,101.00,23.200
2018-05-04 07:30:00,0.783,1.280,9.626,6.539,99.00,23.200
2018-05-04 08:00:00,0.701,1.410,10.175,6.233,108.00,23.150
2018-05-04 08:30:00,0.696,1.040,13.180,6.762,106.00,23.150
2018-05-04 09:00:00,0.719,1.220,13.504,7.030,102.00,23.200
2018-05-04 09:30:00,0.680,1.080,12.999,6.807,91.00,23.350
2018-05-04 10:00:00,0.665,1.100,10.843,6.827,104.00,23.700
2018-05-04 10:30:00,0.677,1.010,12.387,6.887,91.00,23.950
2018-05-04 11:00:00,0.676,1.190,13.264,6.708,119.00,23.950
2018-05-04 11:30:00,0.676,1.080,13.602,6.695,101.00,23.950
2018-05-04 12:00:00,0.738,1.180,13.632,7.331,105.00,23.950
2018-05-04 12:30:00,0.686,1.150,13.401,7.096,98.00,23.950
2018-05-04 13:00:00,0.662,1.120,9.237,6.366,105.00,23.950
2018-05-04 13:30:00,0.700,1.270,9.914,5.841,109.00,23.950
2018-05-04 14:00:00,0.712,1.220,12.256,5.738,104.00,23.950
2018-05-04 14:30:00,0.721,1.130,12.706,5.753,102.00,23.900
2018-05-04 15:00:00,0.747,1.270,13.836,5.300,104.00,23.900
2018-05-04 15:30:00,0.734,1.320,11.536,5.250,101.00,23.950
2018-05-04 16:00:00,0.747,1.180,13.236,5.266,94.00,23.850
2018-05-04 16:30:00,0.791,1.310,13.618,5.213,99.00,23.750
2018-05-04 17:00:00,0.836,1.490,13.982,5.093,102.00,23.800
2018-05-04 17:30:00,0.799,1.270,13.828,4.865,112.00,23.800
2018-05-04 18:00:00,0.786,1.280,13.741,4.827,102.00,23.800
2018-05-04 18:30:00,0.739,1.220,11.507,4.750,102.00,23.800
2018-05-04 19:00:00,0.738,1.230,13.516,4.700,99.00,23.750
2018-05-04 19:30:00,0.698,1.020,14.069,4.588,111.00,23.750
2018-05-04 20:00:00,0.741,1.190,14.487,4.924,102.00,23.700
2018-05-04 20:30:00,0.701,1.000,12.469,4.578,101.00,23.550
2018-05-04 21:00:00,0.722,1.180,12.887,4.995,101.00,23.450
2018-05-04 21:30:00,0.696,1.210,13.130,4.911,104.00,23.450
2018-05-04 22:00:00,0.716,1.430,12.859,5.236,109.00,23.400
2018-05-04 22:30:00,0.699,1.190,13.694,5.649,95.00,23.450
2018-05-04 23:00:00,0.698,1.120,13.417,5.809,106.00,23.650
2018-05-04 23:30:00,0.705,1.190,10.954,5.866,113.00,23.700
2018-05-05 00:00:00,0.717,1.240,12.162,5.688,106.00,23.350
2018-05-05 00:30:00,0.646,1.150,13.403,5.694,108.00,23.250
2018-05-05 01:00:00,0.665,1.060,13.329,6.481,92.00,23.200
2018-05-05 01:30:00,0.648,1.020,12.831,6.371,104.00,23.250
2018-05-05 02:00:00,0.681,1.240,12.883,6.567,94.00,23.350
2018-05-05 02:30:00,0.693,1.160,14.524,6.513,105.00,23.400
2018-05-05 03:00:00,0.681,1.040,13.976,6.467,91.00,23.150
2018-05-05 03:30:00,0.702,1.240,13.265,6.594,99.00,23.200
2018-05-05 04:00:00,0.689,1.130,13.742,6.555,98.00,23.200
2018-05-05 04:30:00,0.656,1.010,12.113,6.805,104.00,23.750
2018-05-05 05:00:00,0.654,1.080,12.977,6.658,106.00,23.650
2018-05-05 05:30:00,0.669,1.150,13.736,6.968,98.00,23.650
2018-05-05 06:00:00,0.599,0.980,14.583,6.618,104.00,23.700
2018-05-05 06:30:00,0.631,1.000,13.678,6.742,95.00,23.800
2018-05-05 07:00:00,0.653,0.970,13.764,7.004,101.00,23.550
2018-05-05 07:30:00,0.613,1.030,13.492,7.043,106.00,23.400
2018-05-05 08:00:00,0.640,0.980,13.140,7.234,98.00,23.400
2018-05-05 08:30:00,0.665,1.220,13.421,6.823,101.00,23.450
2018-05-05 09:00:00,0.660,1.100,12.933,6.266,101.00,23.550
2018-05-05 09:30:00,0.650,1.120,13.599,5.568,99.00,23.600
2018-05-05 10:00:00,0.719,1.100,12.908,5.951,98.00,23.600
2018-05-05 10:30:00,0.646,1.150,13.194,4.648,99.00,23.650
2018-05-05 11:00:00,0.650,1.380,13.617,4.177,95.00,23.650
2018-05-05 11:30:00,0.744,1.380,13.109,4.551,99.00,23.750
2018-05-05 12:00:00,0.767,1.340,12.285,4.316,101.00,23.800
2018-05-05 12:30:00,0.859,1.200,12.883,4.273,97.00,23.800
2018-05-05 13:00:00,1.000,1.620,4.196,4.291,106.00,23.800
2018-05-05 13:30:00,1.042,2.210,12.389,4.266,108.00,23.800
2018-05-05 14:00:00,1.054,1.770,4.320,4.232,98.00,23.750
2018-05-05 14:30:00,1.026,1.880,4.064,4.368,132.00,23.750
2018-05-05 15:00:00,1.009,1.530,12.880,4.530,92.00,23.550
2018-05-05 15:30:00,0.994,1.750,13.489,4.283,98.00,23.500
2018-05-05 16:00:00,1.064,1.860,11.771,4.370,99.00,23.500
2018-05-05 16:30:00,1.038,1.990,13.612,4.336,92.00,23.500
2018-05-05 17:00:00,1.066,2.000,12.756,4.497,99.00,23.550
2018-05-05 17:30:00,1.066,1.600,4.467,4.390,105.00,23.550
2018-05-05 18:00:00,1.147,2.210,4.110,4.655,137.00,23.500
2018-05-05 18:30:00,1.113,2.130,4.430,4.459,146.00,23.550
2018-05-05 19:00:00,1.116,1.760,12.859,4.451,104.00,23.550
2018-05-05 19:30:00,1.273,1.840,12.069,4.839,98.00,23.550
2018-05-05 20:00:00,1.209,1.880,12.852,4.746,102.00,23.550
2018-05-05 20:30:00,1.201,1.960,12.920,4.618,106.00,23.600
2018-05-05 21:00:00,1.166,1.840,11.092,4.667,104.00,23.600
2018-05-05 21:30:00,1.172,1.860,4.813,4.573,104.00,23.600
2018-05-05 22:00:00,1.098,1.720,10.826,4.695,106.00,23.600
2018-05-05 22:30:00,1.116,2.120,12.045,4.884,105.00,23.650
2018-05-05 23:00:00,1.089,1.580,11.475,4.841,106.00,23.650
2018-05-05 23:30:00,1.029,1.730,11.199,4.799,99.00,23.550
2018-05-06 00:00:00,1.117,2.050,12.874,4.885,94.00,23.600
2018-05-06 00:30:00,1.012,1.550,13.807,4.850,108.00,23.750
2018-05-06 01:00:00,1.004,1.960,13.653,4.996,104.00,23.900
2018-05-06 01:30:00,0.985,1.700,11.761,5.164,108.00,23.950
2018-05-06 02:00:00,1.050,1.590,13.027,4.935,95.00,23.950
2018-05-06 02:30:00,1.029,2.090,4.124,4.828,106.00,23.950
2018-05-06 03:00:00,0.941,1.440,13.031,4.673,104.00,23.950
2018-05-06 03:30:00,0.976,1.860,5.809,4.799,98.00,24.000
2018-05-06 04:00:00,0.971,1.520,10.189,5.036,102.00,23.950
2018-05-06 04:30:00,1.007,1.650,6.320,5.535,102.00,23.800
2018-05-06 05:00:00,0.955,1.490,7.262,5.264,101.00,23.750
2018-05-06 05:30:00,0.999,1.770,7.278,5.310,105.00,23.600
2018-05-06 06:00:00,0.999,1.610,7.276,5.247,108.00,23.600
2018-05-06 06:30:00,1.050,1.610,7.616,5.479,102.00,23.450
2018-05-06 07:00:00,1.037,1.810,7.557,5.629,106.00,23.700
2018-05-06 07:30:00,0.990,1.490,7.630,5.444,108.00,23.500
2018-05-06 08:00:00,1.003,1.450,7.801,5.266,99.00,23.450
2018-05-06 08:30:00,0.980,1.820,10.553,4.857,111.00,23.350
2018-05-06 09:00:00,1.019,1.920,12.856,4.776,104.00,23.350
2018-05-06 09:30:00,0.995,1.800,6.359,4.635,105.00,23.350
2018-05-06 10:00:00,1.030,1.820,10.844,4.669,116.00,23.350
2018-05-06 10:30:00,1.017,1.730,7.421,4.660,97.00,23.400
2018-05-06 11:00:00,1.002,1.750,6.589,4.628,94.00,23.450
2018-05-06 11:30:00,1.131,1.990,11.493,4.679,112.00,23.450
2018-05-06 12:00:00,1.164,1.690,4.446,4.387,112.00,23.500
2018-05-06 12:30:00,1.181,1.940,4.413,4.473,116.00,23.550
2018-05-06 13:00:00,1.271,2.000,4.472,4.655,125.00,23.550
2018-05-06 13:30:00,1.146,1.740,4.807,4.493,108.00,23.550
2018-05-06 14:00:00,1.194,2.110,7.303,4.669,136.00,23.600
2018-05-06 14:30:00,1.301,2.010,7.838,4.688,108.00,23.550
2018-05-06 15:00:00,1.324,2.720,4.950,4.695,116.00,23.550
2018-05-06 15:30:00,1.299,2.120,7.274,4.602,108.00,23.550
2018-05-06 16:00:00,1.394,2.265,8.231,4.853,109.00,23.550
2018-05-06 16:30:00,1.425,2.570,7.835,4.863,118.00,23.450
2018-05-06 17:00:00,1.368,2.350,7.950,4.857,111.00,23.300
2018-05-06 17:30:00,1.269,2.070,7.552,4.767,116.00,23.200
2018-05-06 18:00:00,1.419,2.290,7.888,4.801,115.00,23.200
2018-05-06 18:30:00,1.405,2.460,8.168,4.832,109.00,23.200
2018-05-06 19:00:00,1.372,2.440,8.135,5.016,123.00,23.200
2018-05-06 19:30:00,1.439,2.310,7.882,4.848,118.00,23.200
2018-05-06 20:00:00,1.467,2.240,7.865,4.989,109.00,23.150
2018-05-06 20:30:00,1.520,2.360,7.897,4.949,115.00,23.150
2018-05-06 21:00:00,1.422,2.040,8.458,5.052,119.00,23.100
2018-05-06 21:30:00,1.420,2.822,7.588,4.881,113.00,23.100
2018-05-06 22:00:00,1.365,2.360,7.878,4.953,111.00,23.100
2018-05-06 22:30:00,1.313,2.070,8.269,4.883,108.00,23.050
2018-05-06 23:00:00,1.280,2.020,7.948,4.937,102.00,23.150
2018-05-06 23:30:00,1.388,2.390,7.847,5.130,111.00,23.200
2018-05-07 00:00:00,1.363,2.080,8.289,5.189,106.00,23.200
2018-05-07 00:30:00,1.328,2.020,7.576,4.962,105.00,23.200
2018-05-07 01:00:00,1.407,2.462,8.042,4.885,102.00,23.200
2018-05-07 01:30:00,1.448,2.010,8.166,5.027,102.00,23.200
2018-05-07 02:00:00,1.420,2.363,8.109,4.978,108.00,23.200
2018-05-07 02:30:00,1.570,3.030,8.490,5.466,109.00,23.200
2018-05-07 03:00:00,1.419,2.150,7.892,5.044,106.00,23.250
2018-05-07 03:30:00,1.466,2.560,8.512,4.904,101.00,23.350
2018-05-07 04:00:00,1.537,2.730,8.481,5.171,113.00,23.350
2018-05-07 04:30:00,1.633,2.570,7.876,5.262,105.00,23.350
2018-05-07 05:00:00,1.517,2.460,8.501,5.110,106.00,23.200
2018-05-07 05:30:00,1.461,2.280,7.881,4.949,105.00,23.200
2018-05-07 06:00:00,1.623,2.660,8.608,5.408,112.00,23.150
2018-05-07 06:30:00,1.468,2.310,7.900,5.293,111.00,23.100
2018-05-07 07:00:00,1.500,2.420,8.159,5.220,112.00,23.000
2018-05-07 07:30:00,1.573,2.636,8.536,5.338,113.00,22.850
2018-05-07 08:00:00,1.595,2.580,8.824,5.580,109.00,22.850
2018-05-07 08:30:00,1.569,3.230,8.159,5.152,108.00,22.800
2018-05-07 09:00:00,1.541,2.770,7.875,5.317,106.00,22.800
2018-05-07 09:30:00,1.638,2.620,7.864,5.068,106.00,22.800
2018-05-07 10:00:00,1.660,2.730,8.487,5.106,111.00,22.800
2018-05-07 10:30:00,1.678,2.730,8.455,5.304,104.00,22.800
2018-05-07 11:00:00,1.718,2.720,8.531,5.517,106.00,22.800
2018-05-07 11:30:00,1.556,2.760,8.220,5.313,106.00,22.950
2018-05-07 12:00:00,1.562,2.690,8.558,5.201,106.00,22.950
2018-05-07 12:30:00,1.531,2.450,7.374,5.166,102.00,22.900
2018-05-07 13:00:00,1.609,2.700,8.489,5.276,98.00,22.850
2018-05-07 13:30:00,1.494,2.260,7.591,5.256,101.00,23.000
2018-05-07 14:00:00,1.568,2.610,8.408,5.099,98.00,23.050
2018-05-07 14:30:00,1.489,2.310,8.520,5.023,102.00,23.050
2018-05-07 15:00:00,1.621,2.460,6.549,5.238,101.00,23.050
2018-05-07 15:30:00,1.622,2.620,8.480,5.203,102.00,23.000
2018-05-07 16:00:00,1.575,2.430,8.544,5.103,102.00,22.950
2018-05-07 16:30:00,1.714,2.850,8.467,5.483,98.00,23.000
2018-05-07 17:00:00,1.604,2.730,8.543,5.429,112.00,22.950
2018-05-07 17:30:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2018-05-07 18:00:00,1.396,2.210,7.555,5.353,-99.9,-99.9
2018-05-07 18:30:00,1.522,2.920,7.778,5.347,104.00,22.750
2018-05-07 19:00:00,-99.9,-99.9,-99.9,-99.9,101.00,22.750
2018-05-07 19:30:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2018-05-07 20:00:00,1.520,2.580,7.497,5.124,-99.9,-99.9
2018-05-07 20:30:00,1.495,2.440,8.120,5.340,-99.9,-99.9
2018-05-07 21:00:00,1.531,2.400,7.969,5.859,104.00,22.700
2018-05-07 21:30:00,1.410,2.220,8.487,5.302,108.00,22.800
2018-05-07 22:00:00,1.341,2.190,8.508,5.752,104.00,22.750
2018-05-07 22:30:00,1.389,2.570,8.412,5.683,115.00,22.800
2018-05-07 23:00:00,1.394,2.670,8.182,5.149,105.00,22.850
2018-05-07 23:30:00,1.245,2.010,8.535,5.250,102.00,22.850
2018-05-08 00:00:00,1.264,2.140,7.872,5.463,105.00,22.950
2018-05-08 00:30:00,1.239,2.230,8.873,5.748,101.00,22.950
2018-05-08 01:00:00,1.299,2.090,7.385,5.537,104.00,23.000
2018-05-08 01:30:00,1.342,2.150,8.462,5.195,98.00,23.200
2018-05-08 02:00:00,1.297,2.470,8.532,5.373,94.00,23.400
2018-05-08 02:30:00,1.329,2.650,8.547,5.070,90.00,23.400
2018-05-08 03:00:00,1.324,2.400,8.591,5.487,95.00,23.450
2018-05-08 03:30:00,1.388,1.920,8.492,5.864,98.00,23.450
2018-05-08 04:00:00,1.341,2.130,7.679,5.563,101.00,23.500
2018-05-08 04:30:00,1.452,2.460,8.506,5.986,95.00,23.500
2018-05-08 05:00:00,1.458,2.920,8.474,6.065,99.00,23.500
2018-05-08 05:30:00,1.472,2.320,7.351,6.352,85.00,23.500
2018-05-08 06:00:00,1.439,2.500,8.377,6.241,94.00,23.550
2018-05-08 06:30:00,1.372,2.190,7.549,6.138,87.00,23.550
2018-05-08 07:00:00,1.368,2.190,8.152,5.975,87.00,23.450
2018-05-08 07:30:00,1.354,2.100,7.973,6.187,91.00,23.250
2018-05-08 08:00:00,1.360,2.050,8.116,5.855,90.00,23.300
2018-05-08 08:30:00,1.278,2.260,8.502,5.676,102.00,23.350
2018-05-08 09:00:00,1.316,2.280,7.274,5.820,97.00,23.350
2018-05-08 09:30:00,1.377,2.070,8.079,6.033,77.00,23.350
2018-05-08 10:00:00,1.225,2.360,8.168,5.796,97.00,23.300
2018-05-08 10:30:00,1.375,1.990,7.587,5.963,85.00,23.200
2018-05-08 11:00:00,1.269,2.010,7.757,6.010,83.00,23.200
2018-05-08 11:30:00,1.290,2.290,8.199,5.759,91.00,23.050
2018-05-08 12:00:00,1.159,1.850,7.913,5.459,84.00,23.000
2018-05-08 12:30:00,1.266,2.530,7.573,5.599,90.00,23.000
2018-05-08 13:00:00,1.206,2.290,7.734,5.476,87.00,23.000
2018-05-08 13:30:00,1.243,2.460,8.143,5.391,85.00,22.950
2018-05-08 14:00:00,1.233,2.230,7.735,5.527,91.00,22.900
2018-05-08 14:30:00,1.218,1.950,8.116,5.627,87.00,22.900
2018-05-08 15:00:00,1.239,2.050,7.350,5.887,92.00,22.950
2018-05-08 15:30:00,1.164,1.850,7.863,5.624,87.00,22.950
2018-05-08 16:00:00,1.208,2.080,7.823,5.378,92.00,22.950
2018-05-08 16:30:00,1.336,2.210,7.218,5.564,84.00,22.950
2018-05-08 17:00:00,1.296,2.280,7.664,5.750,83.00,22.900
2018-05-08 17:30:00,1.370,2.240,7.657,5.988,85.00,22.950
2018-05-08 18:00:00,1.315,2.260,7.773,5.882,87.00,22.950
2018-05-08 18:30:00,1.298,2.220,7.551,5.580,106.00,23.100
